sample_id,rainfall_mm_per_hour,elevation_meters,soil_saturation,impassable_within_two_hours,synthetic
syn-03799,39.07795,14.76539,0.9404292,1,True
syn-03800,26.30339,6.36083,0.6026139,0,True
syn-03801,56.55953,17.25524,0.8688961,0,True
syn-03802,15.11145,21.50581,0.4061078,0,True
syn-03803,41.11277,15.56838,0.0756694,0,True
syn-03804,38.71791,8.48913,0.4032314,0,True
syn-03805,3.95627,6.46227,0.2982174,0,True
syn-03806,40.40388,13.70716,0.8456253,1,True
syn-03807,48.01914,6.53588,0.6094606,1,True
syn-03808,32.61706,3.40391,0.6145934,1,True
syn-03809,32.08173,1.74275,0.3691469,0,True
syn-03810,120.24685,3.93006,0.6898100,1,True
syn-03811,46.19554,0.00000,0.7994731,1,True
syn-03812,60.53202,18.56809,0.3477278,1,True
syn-03813,40.88607,13.28907,0.4468121,0,True
syn-03814,38.69628,7.14864,0.6570742,1,True
syn-03815,2.80826,13.94764,0.3689800,0,True
syn-03816,104.12601,4.83792,0.9217036,1,True
syn-03817,15.47686,24.16216,0.3059823,0,True
syn-03818,20.49178,39.48322,0.2205896,0,True
syn-03819,84.89828,14.61637,0.5906898,1,True
syn-03820,11.55677,17.25988,0.5138492,0,True
syn-03821,42.69293,15.40505,0.3835886,0,True
syn-03822,79.68858,14.98754,0.3888251,1,True
syn-03823,7.74722,27.40810,0.2936436,0,True
syn-03824,23.08207,13.33533,0.2420273,0,True
syn-03825,35.96887,2.82667,0.9732110,1,True
syn-03826,48.60773,7.02640,0.8697109,1,True
syn-03827,14.94377,12.80672,0.2447866,0,True
syn-03828,25.78936,5.78797,0.4882242,0,True
syn-03829,11.01234,17.12683,0.5325735,0,True
syn-03830,17.40411,15.56199,0.8530204,0,True
syn-03831,20.40479,20.81007,0.9406804,1,True
syn-03832,95.83874,27.02828,0.5234107,1,True
syn-03833,14.15904,0.00000,0.1982487,1,True
syn-03834,77.33192,3.15151,0.2507825,1,True
syn-03835,28.93649,18.00605,0.6889879,0,True
syn-03836,53.79190,9.73366,0.8810472,1,True
syn-03837,39.27468,0.00000,0.7460505,1,True
syn-03838,24.69042,6.06082,0.3363833,0,True
syn-03839,22.56139,15.85861,0.9047931,1,True
syn-03840,28.64548,19.45615,0.2991572,0,True
syn-03841,1.39265,18.43861,0.8327693,0,True
syn-03842,103.10783,9.02784,0.5543553,1,True
syn-03843,16.71767,8.77859,0.8057259,1,True
syn-03844,20.35081,0.00000,0.1163081,0,True
syn-03845,64.08939,4.06623,0.4649834,0,True
syn-03846,8.83555,14.26663,0.3595455,0,True
syn-03847,28.95004,18.54339,0.6432926,0,True
syn-03848,2.34427,4.51918,0.4147292,0,True
syn-03849,58.03236,10.22743,0.5472544,0,True
syn-03850,33.56647,6.30046,0.5399792,1,True
syn-03851,39.79047,32.15581,0.6139727,0,True
syn-03852,111.27860,2.74689,0.3251725,1,True
syn-03853,3.80507,15.59114,0.2560275,0,True
syn-03854,44.33270,8.82711,0.5611925,0,True
syn-03855,20.51815,14.08439,0.8833940,0,True
syn-03856,13.58494,11.87714,0.7339840,0,True
syn-03857,7.86731,12.23421,0.8639095,0,True
syn-03858,6.38399,10.80602,0.5058229,0,True
syn-03859,30.15530,14.33920,0.5702433,1,True
syn-03860,86.76331,5.42200,0.9328830,1,True
syn-03861,48.80244,16.99816,0.8121412,0,True
syn-03862,16.22139,14.29723,0.2254390,0,True
syn-03863,34.27868,0.00000,0.3161927,0,True
syn-03864,53.66568,15.85330,0.8282320,1,True
syn-03865,9.04655,28.26594,0.5121209,0,True
syn-03866,46.84089,13.28269,0.2379480,0,True
syn-03867,103.21757,0.00000,0.5800578,1,True
syn-03868,80.14058,4.54536,0.5912009,1,True
syn-03869,61.40882,11.77410,0.6471702,1,True
syn-03870,104.84509,7.81326,0.0851380,0,True
syn-03871,33.17283,12.53302,0.7682812,0,True
syn-03872,45.36789,19.21826,0.4409602,1,True
syn-03873,22.56890,39.61175,0.7888836,0,True
syn-03874,91.29491,0.00000,0.5559335,1,True
syn-03875,16.82736,6.29789,0.6172945,1,True
syn-03876,92.58326,14.61979,0.4642376,1,True
syn-03877,33.81037,4.15621,0.4604503,0,True
syn-03878,70.67756,12.32024,0.5118524,1,True
syn-03879,72.93719,1.61725,0.3181539,1,True
syn-03880,25.81067,1.80403,0.5502789,0,True
syn-03881,14.13816,5.27512,0.7577456,1,True
syn-03882,13.28194,23.62227,0.7082750,1,True
syn-03883,30.67904,26.07652,0.4491035,0,True
syn-03884,79.36659,4.21771,0.4371417,1,True
syn-03885,51.80538,0.00000,0.6538338,1,True
syn-03886,29.07962,0.00000,0.6415865,0,True
syn-03887,71.28857,25.29698,0.3722512,1,True
syn-03888,18.74795,8.13893,0.4332085,1,True
syn-03889,114.64576,11.73482,0.8059807,1,True
syn-03890,58.03658,18.68370,0.4047519,0,True
syn-03891,34.96723,20.64790,0.6142960,0,True
syn-03892,24.89496,21.89325,0.7609126,0,True
syn-03893,8.54301,11.69317,0.6366023,0,True
syn-03894,47.81868,13.39140,0.1026896,1,True
syn-03895,112.23524,23.14742,0.5639319,1,True
syn-03896,40.38507,9.52972,0.5482058,0,True
syn-03897,77.31950,2.11950,0.4375747,1,True
syn-03898,99.13192,13.27555,0.4516847,1,True
syn-03899,36.96896,13.58042,0.5374801,1,True
syn-03900,6.48405,25.07171,0.7781109,0,True
syn-03901,51.65745,13.48677,0.6546215,1,True
syn-03902,37.27180,19.64521,0.9535865,0,True
syn-03903,38.07172,14.72815,0.8500825,0,True
syn-03904,84.04970,4.78908,0.4573862,1,True
syn-03905,71.33234,2.90545,0.6749818,1,True
syn-03906,27.74888,35.68281,0.5022796,0,True
syn-03907,62.19397,6.12338,0.6531426,1,True
syn-03908,39.31193,21.70720,0.5787329,0,True
syn-03909,36.40810,17.00652,0.5471481,1,True
syn-03910,29.42297,16.68598,0.3101289,0,True
syn-03911,82.53200,0.70435,0.6784207,1,True
syn-03912,66.95026,0.27460,0.6312523,1,True
syn-03913,115.55921,11.84758,0.6676347,1,True
syn-03914,11.06282,5.73425,0.4816168,0,True
syn-03915,39.25082,13.63168,0.3323950,0,True
syn-03916,62.68457,23.11038,0.5403718,1,True
syn-03917,24.54981,15.20974,0.8826860,0,True
syn-03918,10.56460,25.96855,0.4309434,0,True
syn-03919,3.74801,12.12592,0.7444012,0,True
syn-03920,23.13597,11.92615,0.4983258,0,True
syn-03921,23.88008,11.68427,0.4736429,1,True
syn-03922,32.09666,4.29779,0.7034709,1,True
syn-03923,18.29586,14.08403,0.3680999,0,True
syn-03924,34.43918,28.31872,0.4695140,0,True
syn-03925,21.76102,16.61987,0.6311145,0,True
syn-03926,82.87718,21.93439,0.5775501,0,True
syn-03927,45.53835,19.80617,0.6231440,0,True
syn-03928,22.12855,22.85194,0.2665366,0,True
syn-03929,9.29114,8.07606,0.1613528,0,True
syn-03930,20.05686,10.63680,0.5588248,0,True
syn-03931,28.23029,9.59380,0.6349689,0,True
syn-03932,34.22525,17.77810,0.7922989,0,True
syn-03933,66.17412,0.00000,0.8758980,1,True
syn-03934,32.49501,1.81353,0.5745966,1,True
syn-03935,58.43776,17.93474,0.9341063,0,True
syn-03936,31.71095,14.69926,0.6690692,0,True
syn-03937,7.83004,7.56169,0.7561376,0,True
syn-03938,30.71419,0.00000,0.3112561,0,True
syn-03939,80.88445,12.05482,0.3557669,1,True
syn-03940,23.65184,18.14858,0.5800931,0,True
syn-03941,26.74734,0.00000,0.6466103,1,True
syn-03942,61.64223,9.66046,0.7049922,1,True
syn-03943,36.11017,28.55231,0.8960003,0,True
syn-03944,23.32782,9.81700,0.4883499,1,True
syn-03945,50.56501,4.27626,0.6203122,1,True
syn-03946,26.55731,17.74495,0.4296902,0,True
syn-03947,48.51593,15.15060,0.5091200,0,True
syn-03948,13.52530,6.98826,0.7585630,1,True
syn-03949,31.38914,5.32319,0.3230988,0,True
syn-03950,23.86933,12.12567,0.6316479,0,True
syn-03951,31.52110,17.69611,0.4340831,0,True
syn-03952,37.67713,23.35139,0.6586249,0,True
syn-03953,77.83399,9.63783,0.7891810,1,True
syn-03954,9.94375,6.94333,0.7144800,0,True
syn-03955,68.02738,24.07773,0.7023692,1,True
syn-03956,91.68731,13.25049,0.9020660,1,True
syn-03957,33.86887,5.04472,0.8270997,0,True
syn-03958,36.09475,15.00007,0.8694890,1,True
syn-03959,14.23470,17.28878,0.5462332,0,True
syn-03960,30.35176,7.45262,0.5776417,0,True
syn-03961,10.56458,4.83111,0.9639921,1,True
syn-03962,41.26473,20.04080,0.2821966,0,True
syn-03963,25.72011,7.12242,0.6824175,0,True
syn-03964,42.46174,20.75600,0.8779864,1,True
syn-03965,37.48906,20.27295,0.5955122,0,True
syn-03966,26.47941,7.26896,0.9368280,0,True
syn-03967,140.00000,0.00000,0.5732354,1,True
syn-03968,56.34456,0.00000,0.6726310,1,True
syn-03969,48.72996,9.75106,0.3708141,0,True
syn-03970,27.72129,8.00599,0.3917457,0,True
syn-03971,31.82923,0.00000,0.5512696,0,True
syn-03972,12.25778,21.00289,0.5276834,0,True
syn-03973,45.73357,3.44582,0.9030258,1,True
syn-03974,19.98210,0.00000,0.4555365,0,True
syn-03975,48.39284,1.01315,0.7269768,1,True
syn-03976,71.02059,22.88901,0.5698187,0,True
syn-03977,64.56095,19.32635,0.5068298,0,True
syn-03978,69.17714,24.31750,0.3117009,0,True
syn-03979,20.36118,19.52784,0.9013776,0,True
syn-03980,55.68264,21.79719,0.5524371,0,True
syn-03981,40.61613,21.73453,0.6233957,0,True
syn-03982,27.47148,18.82026,0.4060571,0,True
syn-03983,28.85416,9.99731,0.6492543,0,True
syn-03984,75.91085,18.07441,0.6372060,1,True
syn-03985,55.64996,12.19045,0.3826841,0,True
syn-03986,17.08873,19.80443,0.4171745,0,True
syn-03987,39.33397,5.54883,0.4631929,0,True
syn-03988,45.20975,0.55036,0.7257612,1,True
syn-03989,67.32982,21.48417,0.2986608,0,True
syn-03990,27.34594,14.99732,0.8075591,0,True
syn-03991,89.19652,1.20071,0.6691635,1,True
syn-03992,49.73405,8.71605,0.5224541,1,True
syn-03993,0.78263,7.85381,0.8379575,1,True
syn-03994,87.83811,9.12559,0.2932000,1,True
syn-03995,30.33050,0.98738,0.4127463,0,True
syn-03996,32.65697,0.00000,0.9229484,0,True
syn-03997,60.15977,24.16735,0.5031449,1,True
syn-03998,28.13600,8.67743,0.9295698,1,True
syn-03999,29.96040,8.57499,0.2984393,1,True
syn-04000,48.23454,0.00000,0.4847970,1,True
syn-04001,61.72483,0.00000,0.4872508,1,True
syn-04002,64.17506,6.51485,0.5664992,1,True
syn-04003,61.94881,6.46034,0.7734245,1,True
syn-04004,72.84944,15.61461,0.8737721,1,True
syn-04005,28.94504,13.57647,0.6494091,1,True
syn-04006,19.23453,11.38975,0.2721247,0,True
syn-04007,12.65699,20.02600,0.5728338,0,True
syn-04008,13.17739,19.16673,0.5333613,0,True
syn-04009,47.43433,0.00000,0.5130957,1,True
syn-04010,22.24369,27.88812,0.7374420,0,True
syn-04011,35.33332,4.15375,0.2243056,0,True
syn-04012,58.76145,8.96873,0.6360194,0,True
syn-04013,29.19328,12.61512,0.2770538,0,True
syn-04014,72.54184,3.65192,0.7507085,1,True
syn-04015,107.61517,9.90262,0.6351756,1,True
syn-04016,65.42699,13.71178,0.7372330,1,True
syn-04017,26.47562,28.71990,0.8216663,1,True
syn-04018,37.44190,0.00000,0.6131148,0,True
syn-04019,23.91940,19.35637,0.9067847,1,True
syn-04020,35.16447,0.30577,0.9851616,1,True
syn-04021,33.80161,0.00000,0.1867876,0,True
syn-04022,70.14910,0.00000,0.7111783,0,True
syn-04023,45.15082,8.90707,0.3216705,0,True
syn-04024,51.18901,2.66144,0.9445542,1,True
syn-04025,48.47166,27.43380,0.1292595,0,True
syn-04026,140.00000,14.75129,0.5350075,1,True
syn-04027,71.03431,26.33247,0.2115481,0,True
syn-04028,3.42598,13.63806,0.1821943,0,True
syn-04029,34.04081,21.55875,0.6265215,0,True
syn-04030,39.45292,14.70643,0.3894762,0,True
syn-04031,56.73254,18.87459,0.7903749,1,True
syn-04032,40.03137,20.40981,0.8358617,1,True
syn-04033,5.77775,22.84048,0.5302922,0,True
syn-04034,53.62334,0.00000,0.3739071,1,True
syn-04035,83.58619,21.02917,0.3126069,0,True
syn-04036,115.17953,22.46327,0.4058478,1,True
syn-04037,75.53356,13.65697,0.8982940,1,True
syn-04038,63.71866,17.87638,0.8197597,1,True
syn-04039,68.01989,20.61239,0.5682999,0,True
syn-04040,65.30206,24.01357,0.6679278,1,True
syn-04041,27.38740,0.00000,0.5753037,1,True
syn-04042,44.20704,22.85362,0.3556162,0,True
syn-04043,140.00000,10.07762,0.8442142,1,True
syn-04044,57.91267,5.17195,0.9585292,1,True
syn-04045,24.74565,22.27518,0.4884894,0,True
syn-04046,44.56876,17.98407,0.6358956,1,True
syn-04047,8.63202,1.37262,0.8634790,1,True
syn-04048,3.16359,0.00000,0.8514095,0,True
syn-04049,17.44689,15.22656,0.7910311,0,True
syn-04050,10.56123,6.18264,0.0516146,0,True
syn-04051,16.46888,12.56082,0.4533263,0,True
syn-04052,20.35454,14.42803,0.4078868,0,True
syn-04053,12.28282,9.43034,0.7287920,0,True
syn-04054,44.78033,21.50633,0.6014652,0,True
syn-04055,70.76413,32.35516,0.8140572,1,True
syn-04056,92.15211,17.22182,0.5119858,1,True
syn-04057,55.31526,0.00000,0.5495409,1,True
syn-04058,34.90827,9.33652,0.5830913,0,True
syn-04059,30.78048,6.69773,0.5904667,1,True
syn-04060,69.78013,20.49193,0.4643242,0,True
syn-04061,57.69837,23.38935,0.6483364,0,True
syn-04062,49.24048,4.43928,0.4476387,0,True
syn-04063,74.73430,8.04559,0.6377077,1,True
syn-04064,10.00347,6.53572,0.3495676,0,True
syn-04065,50.84346,4.44767,0.7276728,1,True
syn-04066,14.37335,21.73067,0.4490918,0,True
syn-04067,49.00529,18.42612,0.6925967,0,True
syn-04068,27.96336,16.60342,0.5369262,0,True
syn-04069,39.36637,0.00000,0.6545016,1,True
syn-04070,93.57390,23.98004,0.8152418,1,True
syn-04071,22.79531,6.94166,0.5474023,0,True
syn-04072,12.22701,20.35930,0.5477671,0,True
syn-04073,51.70883,9.57041,0.7864290,1,True
syn-04074,34.69111,16.17704,0.7956414,0,True
syn-04075,29.35519,9.03916,0.6620136,1,True
syn-04076,6.14419,11.30381,0.8211904,1,True
syn-04077,21.49212,32.51315,0.8285189,0,True
syn-04078,69.03453,10.22021,0.4676607,1,True
syn-04079,44.74965,20.21517,0.3006155,0,True
syn-04080,33.40159,5.69929,0.5834818,0,True
syn-04081,40.69852,26.22864,0.6097681,0,True
syn-04082,87.19202,32.63795,0.2667488,0,True
syn-04083,16.18455,8.66390,0.8160368,0,True
syn-04084,35.99708,18.12431,0.8181196,0,True
syn-04085,51.34094,32.08109,0.5553443,0,True
syn-04086,38.00800,25.32172,0.7771218,0,True
syn-04087,29.34160,5.26413,0.4100576,0,True
syn-04088,9.78043,27.18333,0.3770756,0,True
syn-04089,71.90504,11.79139,0.8485087,1,True
syn-04090,88.25757,4.02741,0.8820006,1,True
syn-04091,18.00049,13.01538,0.8567585,0,True
syn-04092,31.85858,5.99718,0.8120219,0,True
syn-04093,41.83679,18.52534,0.7266786,0,True
syn-04094,32.22815,18.82682,0.5792143,0,True
syn-04095,16.94199,8.71167,0.7911557,1,True
syn-04096,31.35752,15.10596,0.8483992,1,True
syn-04097,23.95652,3.33743,0.6801940,1,True
syn-04098,58.37059,0.00000,0.7273201,1,True
syn-04099,89.51247,21.35659,0.7247682,1,True
syn-04100,25.94742,12.64405,0.2471707,0,True
syn-04101,39.27146,19.38651,0.7042577,0,True
syn-04102,35.96509,19.82336,0.7192095,0,True
syn-04103,11.44113,14.66477,0.8340264,0,True
syn-04104,32.92332,28.84568,0.5243955,0,True
syn-04105,25.34033,11.95215,0.6703948,0,True
syn-04106,75.94894,18.77665,0.9110667,1,True
syn-04107,37.37446,15.00675,0.0923358,0,True
syn-04108,8.40144,13.38243,0.7497206,0,True
syn-04109,1.16805,1.51286,0.3392427,0,True
syn-04110,94.36521,24.12304,0.5251188,1,True
syn-04111,14.55198,6.24092,0.7716032,0,True
syn-04112,27.30176,21.23622,0.5724688,0,True
syn-04113,106.90648,20.74016,0.6315561,1,True
syn-04114,29.53277,22.42153,0.3916256,1,True
syn-04115,6.69954,17.10741,0.1868667,0,True
syn-04116,23.17891,4.07080,0.3018495,0,True
syn-04117,136.35654,0.00000,0.0572167,1,True
syn-04118,59.69553,20.66172,0.7706643,0,True
syn-04119,34.19307,0.00000,0.7939399,1,True
syn-04120,50.19621,3.11265,0.8823517,1,True
syn-04121,32.75461,6.40360,0.5600817,0,True
syn-04122,51.92649,16.27807,0.8341264,1,True
syn-04123,15.62007,2.47602,0.6097546,0,True
syn-04124,19.13017,14.70211,0.7966577,0,True
syn-04125,93.52682,7.25985,0.6960991,1,True
syn-04126,38.98980,11.84941,0.5400146,0,True
syn-04127,8.20730,23.55068,0.8582231,0,True
syn-04128,117.15573,5.36163,0.2931547,1,True
syn-04129,77.12956,20.81354,0.2913655,0,True
syn-04130,13.81575,24.63087,0.6145367,0,True
syn-04131,94.70203,12.35732,0.5761675,1,True
syn-04132,84.42116,0.45785,0.7189923,0,True
syn-04133,23.46751,13.42403,0.5203445,0,True
syn-04134,35.44713,12.61650,0.8101956,1,True
syn-04135,45.65907,13.18375,0.6613637,1,True
syn-04136,33.43404,0.00000,0.6209032,0,True
syn-04137,20.75295,6.76880,0.5951132,0,True
syn-04138,77.91820,0.00000,0.3406441,1,True
syn-04139,20.86460,18.79106,0.5881184,0,True
syn-04140,38.03972,29.00839,0.8935890,0,True
syn-04141,10.83461,0.00000,0.4170388,0,True
syn-04142,17.37264,27.35990,0.6466936,0,True
syn-04143,15.57012,11.84781,0.4159107,0,True
syn-04144,51.97818,27.65237,0.5884702,0,True
syn-04145,37.58655,25.58428,0.5016699,0,True
syn-04146,36.99046,3.36219,0.0542010,0,True
syn-04147,52.78634,11.62452,0.7202166,1,True
syn-04148,66.58009,6.48736,0.4851358,1,True
syn-04149,55.94311,3.37824,0.7368603,1,True
syn-04150,72.90420,16.45648,0.6051918,1,True
syn-04151,53.58048,11.83066,0.5100321,0,True
syn-04152,7.48087,31.32971,0.8738494,0,True
syn-04153,20.56079,9.13662,0.5059954,0,True
syn-04154,11.59447,17.44120,0.8588592,0,True
syn-04155,61.64610,18.82030,0.5111500,1,True
syn-04156,11.51439,15.36071,0.4746241,0,True
syn-04157,70.82679,5.01680,0.2447757,0,True
syn-04158,41.47698,0.00000,0.8967050,1,True
syn-04159,21.92527,14.50933,0.7788444,0,True
syn-04160,89.37630,6.66900,0.5055465,1,True
syn-04161,51.86872,8.36180,0.3431036,1,True
syn-04162,61.68486,22.16529,0.4335360,0,True
syn-04163,32.92294,25.20402,0.3678209,0,True
syn-04164,73.44319,6.32482,0.5327497,1,True
syn-04165,30.18258,11.35078,0.6407654,0,True
syn-04166,37.33077,9.04901,0.6720893,0,True
syn-04167,21.34453,22.68703,0.1649925,0,True
syn-04168,78.35159,6.41918,0.8984962,1,True
syn-04169,69.10985,2.98597,0.8151333,1,True
syn-04170,42.02627,15.43266,0.2630159,1,True
syn-04171,30.81447,31.41108,0.2394671,0,True
syn-04172,44.76943,16.63206,0.8012372,0,True
syn-04173,18.57841,18.04290,0.5038643,0,True
syn-04174,60.86056,9.22154,0.7556875,1,True
syn-04175,13.45741,0.00000,0.6352653,0,True
syn-04176,8.82938,15.11427,0.8482922,0,True
syn-04177,12.75650,6.41135,0.4594600,0,True
syn-04178,34.13046,22.24611,0.5326155,0,True
syn-04179,140.00000,13.27392,0.7143610,1,True
syn-04180,33.70991,0.00000,0.5851867,1,True
syn-04181,78.17677,20.33842,0.5426102,0,True
syn-04182,1.71411,9.56273,0.7763323,0,True
syn-04183,65.86427,18.56001,0.8511007,1,True
syn-04184,29.70148,12.82972,0.5599877,1,True
syn-04185,64.54594,0.00000,0.3836695,1,True
syn-04186,49.77078,29.18881,0.7237135,1,True
syn-04187,105.89941,6.15070,0.5703435,1,True
syn-04188,29.29063,24.79938,0.8176823,1,True
syn-04189,40.51199,15.85704,0.6068423,0,True
syn-04190,72.36456,14.14265,0.8119364,1,True
syn-04191,12.22514,21.73847,0.8085792,0,True
syn-04192,39.56857,17.88830,0.4400025,0,True
syn-04193,35.17100,22.29834,0.7870585,1,True
syn-04194,19.11090,15.28666,0.9899696,0,True
syn-04195,26.64553,13.75644,0.3818997,0,True
syn-04196,18.20571,19.53555,0.9246942,0,True
syn-04197,14.22009,7.21610,0.6565975,1,True
syn-04198,18.19879,1.25753,0.4476793,1,True
syn-04199,41.65805,10.34088,0.3890065,0,True
syn-04200,69.82847,0.00000,0.4975548,1,True
syn-04201,140.00000,7.76309,0.4134598,1,True
syn-04202,47.64256,0.00000,0.6980020,0,True
syn-04203,12.34689,5.13734,0.6247991,0,True
syn-04204,9.55123,18.22221,0.7790473,0,True
syn-04205,38.93576,18.68323,0.6801376,0,True
syn-04206,24.12767,18.45984,0.7659954,1,True
syn-04207,83.49641,3.16748,0.6814580,1,True
syn-04208,67.01303,20.16352,0.4199771,0,True
syn-04209,84.92331,3.30032,0.5179529,1,True
syn-04210,109.34306,10.19058,0.2249843,1,True
syn-04211,53.10742,10.35470,0.8198450,0,True
syn-04212,71.24883,6.30738,0.6609702,1,True
syn-04213,48.35345,6.90746,0.7124043,0,True
syn-04214,59.89371,15.29526,0.3204944,0,True
syn-04215,65.10195,0.44904,0.4827957,1,True
syn-04216,41.39840,20.79255,0.2698411,0,True
syn-04217,27.89402,10.80439,0.7013038,1,True
syn-04218,4.88586,14.04873,0.2416181,0,True
syn-04219,26.12472,17.60993,0.4866461,0,True
syn-04220,79.96587,1.38895,0.8518240,1,True
syn-04221,9.10379,20.62229,0.6535819,0,True
syn-04222,22.16991,27.42028,0.9418588,0,True
syn-04223,64.96172,12.19834,0.5104542,1,True
syn-04224,35.65136,9.05599,0.3826995,0,True
syn-04225,113.35710,8.25164,0.3480295,1,True
syn-04226,25.54429,20.21272,0.2967342,0,True
syn-04227,49.24862,6.29019,0.7190786,1,True
syn-04228,4.16018,0.00000,0.4113059,0,True
syn-04229,17.60380,10.93152,0.7589661,0,True
syn-04230,30.87573,19.18117,0.9009067,0,True
syn-04231,60.09835,24.53667,0.9502113,0,True
syn-04232,25.31382,0.00000,0.8366949,0,True
syn-04233,60.30374,6.14370,0.2897483,0,True
syn-04234,51.57609,13.66151,0.7324219,1,True
syn-04235,45.38846,10.75275,0.5733565,0,True
syn-04236,22.48463,12.70302,0.7557224,1,True
syn-04237,37.46996,29.53924,0.6077384,0,True
syn-04238,22.76670,9.92642,0.6200237,0,True
syn-04239,10.17286,10.11358,0.8572308,0,True
syn-04240,48.64232,6.56945,0.6526921,1,True
syn-04241,20.39031,0.00000,0.4796671,0,True
syn-04242,40.80884,18.58495,0.5971805,0,True
syn-04243,92.52563,13.55204,0.7357405,1,True
syn-04244,32.11973,16.22564,0.2972121,0,True
syn-04245,48.65974,17.73899,0.5475426,1,True
syn-04246,56.52955,18.46973,0.9362369,0,True
syn-04247,29.09985,31.01612,0.7375391,0,True
syn-04248,108.58003,13.50386,0.7561889,1,True
syn-04249,8.51625,17.06413,0.4936426,0,True
